id,text,parent_id,weight,sentiment
2614,"Algorithms are processes that exist independent of human minds. Human minds can discover them.",2612,5,-1
2615,"Machine-learning algorithms develop novel code and results which the original developers did not intend.",2612,5,-1
2616,"There are evolutionary algorithms [754] which produce competent digital organisms with more information than the human genome.",2536,5,-1
2617,"-> See 1.3.8.2.2.5.1.",2616,5,-1
2618,"-> See 1.1.10.4.2.1.1.2.1.",2536,5,-1
2619,"Given appropriate conditions, complex information develops with high certainty given sufficiently long time.",2536,5,-1
2620,"DNA is a digital code where 4 nucleotide bases code for genetic information such as amino acid sequencing.",2536,5,1
2621,"Inference to the best hypothesis is a scientific method used for historical sciences [755] and employed by Darwin for his theory in which what we know from our uniform and repeated experience about cause and effect relationships is applied to events in the past in order to find the most plausible explanation.",2536,5,1
2622,"We know from our uniform and repeated experience that minds are capable of producing information.",2536,5,1
2623,"Observational data does not support the ability of random processes to produce information.",2536,5,1
2624,"The way human cells work (and how DNA is copied) makes cancer possible. It is unlikely that god would intelligently create cells this way",2536,5,-1
2625,"Considering something as created, and therefore needing of a creator is begging the question circular thinking.",2536,5,-1
2626,"Intelligent design is rejected by the scientific community as pseudoscience.",2428,5,-1
2627,"Many scientific bodies [756] explicitly reject intelligent design.",2626,5,1
2628,"Although various excuses are given for doing so, the arguments for rejecting intelligent design as a valid hypothesis ultimately stem not from science but from philosophy as the foundational premise of the arguments is founded in the belief in naturalism.",2627,5,-1
2629,"Scientists lack training in philosophy and so their philosophical opinions should not be given credibility.",2628,5,1
2630,"A Pew Research Center poll [757] found that 97% of scientists believe that humans evolved over time.",2626,5,1
2631,"-> See 1.3.8.2.2.2.1.2.1.3.3.1.",2630,5,-1
2632,"There are [758] a number of notable biologists, biochemists, physicists, philosophers and astronomers who support intelligent design.",2630,5,-1
2633,"-> See 1.1.10.4.2.1.1.",2632,5,1
2634,"James Tour [759] - an American synthetic organic chemist - has presented [760] evidence for intelligent design.",2632,5,1
2635,"He showed how organic chemistry is unfavorable to life developing in prebiotic conditions for a number of reasons.",2634,5,1
2636,"Molecules in cells are always homochiral, whereas scientists are aware of no method, synthetic or natural, outside of living cells capable of doing this.",2635,5,1
2637,"Organic compounds required for cells to form are highly unstable, and once formed begin to react with chemicals in the environment and get destroyed very quickly, making it so time, far from being helpful, is actually a kind of enemy,",2635,5,1
2638,"Gary S. Hurd claims that James Tour's speech contains many falsehoods and misinterpretations [761] of available evidence.",2634,5,-1
2639,"Antony Flew [762], once an avid atheist and philosopher, accepts Intelligent Design.",2632,5,1
2640,"The Discovery Institute has a list [763] of scientists who doubt Darwinian evolution.",2632,5,1
2641,"The reasons such scientists hold for their support do not rise to the level of evidence which convinces the vast majority of their colleagues, since you can not find articles supporting ID in reputable journals.",2632,5,-1
2642,"The simulation hypothesis [764] holds that reality is simulated by an external being, which could be God.",2632,5,1
2643,"Some prominent minds, such as Elon Musk, believe in the simulation hypothesis [765], which suggests we may be more likely to be living in a universe made by an advanced civilisation than being the first advanced species.",2642,5,1
2644,"There are good reasons to think a mind could not simulate a universe.",2642,5,-1
2645,"The observer effect [766] implies that an uncollapsed wave-function could not exist in a mind.",2644,5,1
2646,"All known minds are based in physical substrates, and there is good reason to believe all minds would be. Thus, suggesting a mind is simulating the universe only pushes the question back to an unknown universe serving as substratum to that mind.",2644,5,1
2647,"Minds process information. But information requires some way to store it. A pure mind couldn't store information, as any stored information would entail something other than the mind.",2646,5,1
2648,"A simulation is a system that replicates certain desired features of another system without recreating it. A mind cannot replicate a system, but only imagine or consider one. Thus, a mind couldn't give rise to a simulation.",2644,5,1
2649,"The entity simulating our universe is God (theological idealism [767]).",2642,5,1
2650,"The characteristics of a simulator run counter to the definition of a classical God.",2649,5,-1
2651,"God would not need a simulation of reality when he has the ability create reality.",2650,5,1
2652,"There could be multiple simulators, but this would run counter to the definition of a classical God.",2650,5,1
2653,"The simulator would not have the personal awareness of each human being that the classical God has.",2650,5,1
2654,"At least in the case of ""personal awareness of each human being"", if the simulator's mind is running on hardware comparable to what it's using to run the simulation, there's no reason it couldn't have such extensive knowledge.",2653,5,-1
2655,"The simulator might have finite computational resources, which would be incompatible with an omnipotent God.",2650,5,1
2656,"Consciousnesses such as ours cannot be simulated in a computer, but only within another consciousness - a mind.",2649,5,1
2657,"-> See 1.1.1.4.4.12.8.4.3.1.1.1.",2656,5,1
2658,"-> See 1.1.1.4.4.12.8.4.3.1.1.2.",2656,5,1
2659,"There are three broad types of things that may be simulating our universe: a quantum computer in a universe such as ours (see Bostrom's ancestor simulation hypothesis), a classical computer in a classical universe, or a mind. We do not ultimately exist in either a quantum or classical computer, so we must exist in a mind.",2649,5,1
2660,"An ancestor simulation or other simulation within a quantum computer would have to exist in a quantum world very similar or identical to ours. According to the law of indiscernibility of identicals [768], if our universe is likely simulated, then any identical universe is also likely simulated. So any quantum simulation must itself ultimately exist within a mind.",2659,5,1
2661,"Rather, what would follow is that the world is equivalent to its simulation, and thus positing anything beyond the world to explain it would be unnecessary. Thus, it undermines the simulation hypothesis itself.",2660,5,-1
2662,"In order for a classical computer to simulate a universe it must contain as many states as the universe it is simulating, and thus be larger than it. A computer larger than our universe would be incredibly inefficient and impractical to build for any entity or civilization that isn't omnipotent. Therefore, we are not simulated in a classical computer.",2659,5,1
2663,"A simulated universe/reality could be much smaller than the entire universe that we believe exists, such as a simulation of only our Solar System.",2662,5,-1
2664,"A simulated universe could drastically simplify many aspects of the universe if the simulators were not interested in them; most stars could be modelled as perfect spheres with the properties expected of those stars without us being any the wiser.",2662,5,-1
2665,"Even if we exist in some kind of a mind, there is no reason to call that mind ""God"".",2659,5,-1
2666,"Between man and God, there could be any number of beings capable of simulation.",2649,5,-1
2667,"The simulation could be created by a species not that much more advanced than humans.",2666,5,1
2668,"Such a being wouldn't necessarily meet the classical definition of God (omnibenevolence, timelessness, simplicity, transcendence, immutability, etc).",2667,5,1
2669,"Form fitting the term ""God"" to a system proven to exist does not make attached religious concepts of God true.",2649,5,-1
2670,"Any objectively provable ""God"" would disprove many if not most religious assertions about the nature of god.",2669,5,1
2671,"The simulation hypothesis is an independent hypothesis from the god hypothesis, and it does not support or detract from it.",2642,5,-1
2672,"The possibility of the universe being simulated has little to do with whether or not the simulator is 'God'.",2671,5,1
2673,"Both hypotheses have far-reaching implications over an entire worldview if one believes in them, and for the hypotheses to be truly independent, those implications would have to (improbably) never interact.",2671,5,-1
2674,"This is conflating mutually exclusive hypothesis with independent hypothesis. Independent means one being true does not require the other to be true in order to be true.",2673,5,-1
2675,"The simulation hypothesis involves rationalising things outside the universe as if they were within the universe, there is no evidence to suggest this is valid.",2642,5,-1
2676,"Equally, there is no evidence to suggest that this is invalid, rendering this point moot.",2675,5,-1
2677,"The simulation hypothesis is untestable.",2675,5,1
2678,"Any 'higher being' hypothesis is likely to be fundamentally untestable. If you take an ant after giving it all the training in the world, it still wouldn't be able to solve algebraic equations. For us to be able to test the existence of God we would need to be able to comprehend God's existence, which, for our brains, may well be physiologically impossible. Being untestable for this reason is not a reason to reject the hypothesis.",2677,5,-1
2679,"The only higher beings a human can meaningfully hypothesise are those they can comprehend well enough to describe the hypothesis, which suggests they should not be so incomprehensible as to be untestable for that reason. Hence, we can reject such hypotheses for not being well put.",2678,5,-1
2680,"Within a simulation, origin notwithstanding, a non-human designer may be omnipotent, omniscient, for all intents and purposes omnipresent, and perfectly benevolent.",2642,5,1
2681,"They would not be omnipotent (even restricting it to the simulation), by example they would not be able to bring an arbitrarily large number of beings inside the simulation, because of the limited computational resources.",2680,5,-1
2682,"As the laws of physics in the parent universe may be different from our own, and we do not know them, it is possible that our simulator's computational resources are not limited.",2681,5,-1
2683,"Humans already don’t know what precisely go inside their own complex simulations. There is no good reason to think it would be different for the designer who created our world.",2680,5,-1
2684,"Instead of thinking about the computer simulations, consider fictional worlds, which may be regarded as a sort of conceptual simulation. With respect to a story, the author is easily considered to be omniscient, omnipotent, omnipresent and timeless (outside of the time flow of the story).",2683,5,-1
2685,"If humans can act as omnipotent etc., and humans are not gods, it would follow that gods would not be needed to explain various facts within such a simulation.",2680,5,-1
2686,"This is begging the question. There is no reason provided to explain why a designer would be inherently benevolent.",2680,5,-1
2687,"God is God to me as Will Wright is God to the Sims; yet, even in that context, we'd be hard-pressed to call Mr. Wright omnipotent, omniscient, and omni-benevolent, even relative to the Sims themselves these attributes are vacuous.",2686,5,1
2688,"They *may* be these things, but our universe does not appear as if it were designed or managed by one who is omnipotent and perfectly benevolent.",2680,5,-1
2689,"Such an overwhelming consensus among educated experts is not decisive, but it does serve as strong indirect evidence.",2630,5,1
2690,"This claim commits the logical fallacy called an appeal to authority.",2626,5,-1
2691,"There was once a time when medical professionals rejected the need for hygiene. The fact that a majority of professionals held this opinion did not make it true.",2690,5,1
2692,"There was a time when the heliocentric model was rejected by scientists in a similar way. The popular opinion of authorities did not make it false.",2691,5,1
2693,"This is not analogous to modern scientists' rejection of creationism, because no scientific community as understood in the modern sense existed at the time.",2692,5,-1
2694,"The first record of an editorial pre-publication peer review is from 1665 [769], and the first peer-reviewed publication was published from 1731. Insofar as the scientific method requires peer review, it can be said that there were no scientists around in Copernicus' lifetime.",2693,5,1
2695,"Reference to expert opinion and the scientific consensus is not logically fallacious.",2690,5,-1
2696,"It can be justified if the subject matter, arguments and evidence is beyond the ability of non-experts to comprehend. For subjects with great consequence and which are comprehensible to lay people then it is prudent to ensure the scientists are representing good science well with the opinions in question.",2695,5,-1
2697,"If the subject matter can be understood by the general public then the evidence and arguments should be presented and not simply and appeal to authority.",2696,5,1
2698,"Critiques of Neo-Darwinian are not permitted in most universities. This is evidence that science has become dogmatic about the issue and has abandoned institutional disconfirmation in favour of an echo chamber.",2695,5,-1
2699,"-> See 1.3.8.2.2.2.1.2.1.3.3.1.1.",2690,5,1
2700,"-> See 1.3.8.2.3.3.2.1.",2690,5,1
2701,"Scientists holding a certain opinion does not carry epistemic weight because scientists can be wrong, can be bribed, and can be swayed by peer pressure and institutional pressure. The epistemic weight rests in the evidence and reasoning which informs those opinions and we must look there in our quest for truth.",2690,5,1
2702,"The claim is only offered as an indirect justification. Scientists are competent authorities in their fields and their judgment is of some value in assessing matters touching on their fields of competence.",2690,5,-1
2703,"The reason scientists reject intelligent design as a valid hypothesis is invariably motivated by prior philosophical commitments (a commitment to scientific materialism).",2626,5,-1
2704,"Scientists also don't admit and often aren't even aware that they are making philosophical assertions making it an action done in cheating (because they call it science) at best and out of ignorance at worst.",2703,5,1
2705,"Intelligent design as a hypothesis does not specify that the ""designer"" is God, or is even supernatural. As such, intelligent design is consistent with materialism, and so a commitment to scientific materialism cannot be the reason scientists reject intelligent design.",2703,5,-1
2706,"Intelligent Design has heavy theological implications which everyone in the industry is aware of, therefore commitment to philosophical materialism can motivate one against Intelligent Design.",2705,5,-1
2707,"Modern science was founded with the metaphysical commitment to a divine intelligent creator.",2626,5,-1
2708,"The founders of modern science, such as Newton, accepted intelligent design.",2707,5,1
2709,"Newton believed in intelligent design for religious reasons, not scientific reasons.",2708,5,-1
2710,"Newton was born just ten years after the trial of Galileo, the church might have punished Newton if he didn't agree with intelligent design.",2709,5,1
2711,"For Newton, it's not clear that there is a strict distinction between scientific and religious reasoning.",2709,5,-1
2712,"“Though these bodies may,indeed, persevere in their orbits by the mere laws of gravity, yet they could by no means have, at first, derived the regular position of the orbits themselves from those laws….[Thus] this most beautiful system of the sun, planets, and comets could only proceed from the counsel and dominion of an intelligent and powerful being.” - Newton in the General Scholium (introduction) to the Principia.",2711,5,1
2713,"-> See 1.3.8.2.3.5.1.1.2.1.",2708,5,1
2714,"Isaac Newton preceded many of the major advances in evolutionary biology, such as Charles Darwin's On the Origin of Species, the discovery of most fossils, and the discovery of DNA.",2708,5,-1
2715,"""The British philosopher Alfred North Whitehead explained, “There can be no living science unless there is a widespread instinctive conviction in the existence of an Order of Things. And, in particular, of an Order of Nature.” Whitehead argued that confidence in this proposition was especially inspired by the “medieval insistence upon the rationality of God"" - Signature in the cell page 120",2707,5,1
2716,"""Sociologist of science Steve Fuller notes, Western science is grounded in “the belief that the natural order is the product of a single intelligence from which our own intelligence descends.”"" - Signature in the Cell p121",2707,5,1
2717,"""The astronomer Johannes Kepler said, scientists have the job of “thinking God’s thoughts after him.”"" - Signature in the Cell p 122",2707,5,1
2718,"The father of Philosophy, Socrates [770], was non-conformist in a time and place where it was illegal. Instead of worshipping Gods, he listened to an inner voice.",2707,5,-1
2719,"Contemporary science has no such commitment, showing that the commitment was not necessary and thus not foundational to science.",2707,5,-1
2720,"If the universe were to sustain life, it should be doing a better job at it, such as life in any solar system with the right sized star [771]. But life is far rarer. This suggests life has to struggle to come into the universe, not the universe being made for life.",2626,5,1
2721,"Convergent evolution [772] has been observed and is more likely under intelligent design than unguided evolution.",2626,5,-1
2722,"It is very unlikely that unguided evolution would happen to create identical, complex features among unrelated species.",2721,5,1
2723,"If the features are highly adaptive and as simple as possible, unguided evolution would predict that unrelated species could independently evolve it.",2722,5,-1
2724,"Some examples of convergent evolution show a level of similarity that goes far beyond what would be necessary for the animals to adapt to the situation supposedly inducing the convergent evolution.",2723,5,-1
2725,"Human and koala fingerprints are [773] so similar that it is difficult to tell them apart even under an electron microscope. It seems this level of similarity goes far beyond what would be needed for each animal to effectively adapt to grasping objects.",2724,5,1
2726,"Examples of convergent evolution, where genetically unrelated animals have essentially identical features, exist.",2721,5,1
2727,"Dolphins and bats are genetically unrelated but both [774] evolved echolocation.",2726,5,1
2728,"Vertebrates and octopi independently evolved [775] very similar eyes.",2726,5,1
2729,"Koalas and humans evolved [776] almost identical fingerprints.",2726,5,1
2730,"It is less unlikely that an intelligent designer would decide to reuse traits across genetically unrelated species, resulting in these identical traits.",2721,5,1
2731,"Human engineers commonly [777] use standard parts in multiple different engineering projects, so it is plausible a designer might similarly use standard parts across his or her ""projects.""",2730,5,1
2732,"Under intelligent design, all phenomena are designed and therefore equally likely, including our own comparison of intelligent design and randomness, so it then becomes impossible to decide what the likeliness of design is.",2721,5,-1
2733,"In the absence of empirical evidence, the 'likelihood [778]' of an event cannot be determined.",2721,5,-1
2734,"Calculating the 'likelihood [779]' of an event requires someone to divide the favorable number of outcomes by the total number of possible outcomes. If God is all powerful, then the total number of possible outcomes is infinite. No matter how large the number of favorable outcomes is, once it is divided by infinity [780], the likelihood comes to 0.",2721,5,-1
2735,"Convergent evolution is not as unlikely as it might first intuitively appear because of extremely helpful traits and properties which emerge from certain kinds of organs or other evolutionary adaptions.",2721,5,-1
2736,"As a sensory adaptation, echolocation [781] has evolved separately in cetaceans [782] (dolphins and whales) and bats, but from the same genetic mutations. (Excerpt from the Wikipedia page on convergent evolution [783])",2735,5,1
2737,"Flight is a good example of an extremely useful emergent trait which would make convergent evolution much more likely. [784]",2735,5,1
2738,"Intelligence is suggested by the incredibly precise conditions found in the universe that allow life to exist.",2626,5,-1
2739,"Arguments for design or the watchmaker analogy [785] are fallacies. Human design, which is the only design we know of, is inspired by nature and uses natural phenomenons. It's a sophistry to then conclude that nature is designed.",2626,5,1
2740,"The watchmaker analogy was a particular design argument, not a general category under which all design arguments fall. Even if it is fallacious, it doesn't follow that all other design arguments are fallacious too.",2739,5,-1
2741,"For all known models, it is almost impossible for life through natural processes to have originated and evolved in only four billion years.",2428,5,1
2742,"-> See 1.3.8.2.2.2.1.2.1.3.2.",2741,5,1
2743,"The prevalence of DNA sequences which code for functional proteins is estimated [786] to be 1 in 10^64. This creates a search space too large for mutations to navigate in amount of time earth has existed.",2741,5,1
2744,"This implies that random mutations occur with a uniform distribution across the available search space. It is reasonable to expect that environmental conditions accentuate which changes are likely to be occur, thereby reducing the breadth of mutations that will be observed to take place.",2743,5,-1
2745,"Multiple mutations may take place simultaneously [787] in different parts of the DNA, largely independent of each other, thereby reducing the number of generations required to observe the complexity or perceived sophistication of modern DNA.",2743,5,-1
2746,"This is an argument from personal incredulity.",2743,5,-1
2747,"Though almost impossible to occur on a lone planet, it was inevitable to happen eventually.",2741,5,-1
2748,"There is around [788] 10^24 planets in our observable Universe and possibly more in our unobserved universe, up to infinite, increasing the overall chance of life eventually occurring.",2747,5,1
2749,"The universe, as known now, is at least 11 billion [789] years old and estimated to be almost 14 billion. This gives life a lot of time to appear in the universe.",2747,5,1
2750,"Genetic evidence and numerous fossils have been found and dated which corroborate the current theories of the origin and evolution of life starting around 4.5 BYA.",2741,5,-1
2751,"No known models indicate the existence of a god.",2741,5,-1
2752,"This is a non-sequitur fallacy [790] as there is nothing about complexity or precision that implies a God to exist.",2428,5,-1
2753,"Precision and Complexity cannot be established without first understanding the actual precision or complexity. We do not have enough data and understanding to specify either.",2428,5,-1
2754,"-> See 1.1.10.4.2.1.",2428,5,-1
2755,"The DNA structure within a living organism reads as a highly complex computer code of four chemicals ordered and structured for specific instructions to the cell. If source code requires a coder and DNA is a source code, then DNA had a creator.",2428,5,1
2756,"The similarity of DNA to computer code is a simile, not a metaphor [791]. Hydrogen and oxygen combine chemically in ways that cannot be realized using computer code, and thus chemical reactions cannot be used to conclude that God exists as a programmer or creator of DNA code.",2755,5,-1
2757,"Scientific evidence has proven that mankind wasn't created, but evolved from earlier life forms.",2428,5,-1
2758,"Evolution does not explain the appearance of life - rather only how it changes and adapts.",2757,5,-1
2759,"Given what we know of the world before, and after that point, this argument seems equivalent to the famous 'missing link' argument, while this is something we need to work on, it seems that in order for simple facts to be accepted by some, we must map out the location of every proton from the start of the universe to present.",2758,5,-1
2760,"The appearance of life is referred to as abiogenesis [792]. At present there is no single generally accepted model for abiogenesis.",2758,5,1
2761,"Natural selection [793] explains the diversity of life.",2757,5,1
2762,"Natural selection explains the survival but not the arrival of the fittest. Mutation and natural selection does not have the ability to generate novel genetic information and body plans. youtu.be [794]",2761,5,-1
2763,"The video claims new proteins can't form via natural selection. This is false, as bacteria have to sometimes change proteins to earn antibiotic resistance.",2762,5,-1
2764,"The mutations required for antibiotic resistance to develop require a change of only 3 nucleotide bases. Statically this is to be expected. Adaptions requiring 6 or 7 changes of nucleotide bases are statistically implausible and a study [795] has shown they are unable to be produced in a lab.",2763,5,-1
2765,"Two separate mutations, each changing 3 nucleotide bases at a time would [796] add up to 6 changed nucleotide bases.",2764,5,-1
2766,"This only shows that it is possible for 2 separate mutations requiring only 3 nucleotide base changes to occur. It would not demonstrate changes requiring 6 or more changes.",2765,5,-1
2767,"The study provided has been shown [797] to misunderstand how evolution works.",2764,5,-1
2768,"Claiming that ""macroevolution"" can't occur but ""microevolution"" can is like saying a 30 km trip can't be finished on foot because a foot is too small.",2762,5,-1
2769,"This analogy is not fitting because macro evolution doesn't have a clear pathway like is suggested by the analogy. To make the analogy appropriate we need to extend it by adding pits, caverns and oceans. Michael Behe [798] shows in his book 'The Edge of Evolution [799]' how the limits of evolution are like gorges and oceans which cannot be traversed on foot.",2768,5,-1
2770,"Dr. Kenneth Miller [800] offers a full refutation of Behe's claims, including his claims of mutation probabilities and pathways.",2769,5,-1
2771,"-> See 1.3.8.2.9.2.1.1.1.",2762,5,1
2772,"Novel genetic information can form through mutations. Mutations aren't just subtraction or substitution, it is also addition as well.",2762,5,-1
2773,"Paleontogical evidence suggests that phyla appeared in large numbers [801] out of nowhere and decrease in numbers as time goes by. While there are a small number of historical periods when phyla emerged, there are no fossils that support the alternative evolutionary hypothesis of gradual change.",2757,5,-1
2774,"The evolution of Phyla can support theories that are incompatible with God's existence, then it does not support the existence of God.",2773,5,-1
2775,"The absence of fossils does not prove the absence of ancient living beings gradually evolving. Their fossils may have been destroyed by natural catastrophes.",2773,5,-1
2776,"The Cambrian period lasted 53 million years, so is hardly 'out of nowhere'. To give  an intuitive sense of how long this is, if the Cambrian explosion was as long as  a 100m athletics track, then for comparison Homo sapiens first emerged as a species 40-50cm away, and Jesus was born 4mm away (less than the thickness of Usain Bolt's running shoe sole).",2773,5,-1
2777,"Macro evolution is not proven, only micro evolution. To consider micro evolution proof for macro evolution is an unjustified extrapolation.",2757,5,-1
2778,"There are multiple [802] sources [803] which contradict the idea that macro-evolution is an unverifiable theory.",2777,5,-1
2779,"Both sources are biased towards a particular outcome, and are thus unreliable.  The BBC piece itself admits that current research methods into evolutionary science are yet incomplete to fully determine how distinct species can somehow transition into an entirely distinct species.",2778,5,-1
2780,"If you believe in microevolution then macroevolution is logical, as it's just microevolution over a much longer period of time.",2777,5,-1
2781,"Macro and micro-evolution describe [804] fundamentally identical processes on different scales.",2780,5,1
2782,"It's generally thought that natural selection acts on isolated traits however natural selection acts on organisms not on isolated traits. This limits the ability of natural selection to select for traits because organisms have many traits and the combined impact of the other traits likely has more impact on the fitness of an organism then any single trait.",2777,5,1
2783,"The selection process for applications to a mathematics course must act on students, not traits like mathematical ability, but we would nevertheless find that students at a highly competitive maths course are much better at maths than the average person on the street, suggesting that this kind of limitation on selection processes is not very limiting.",2782,5,-1
2784,"Yes math ability may be selected for in that example but traits which don't impact on math ability won't be selected for or against.",2783,5,-1
2785,"This is a false analogy because life is not as simple as a math course acceptance process. A more fit analogy would be financial success because as with evolutionary fitness, financial success is determined by a myriad of factors.",2783,5,-1
2786,"Some with great math ability may be financial failures due to other traits held by the individuals, some may be successes due to their math ability and some may be successes due to unrelated traits held by the individuals. Natural selection is muddied in this way too because the net impact of all the traits an organism can outweigh the effect of any 1 trait.",2785,5,1
2787,"It's quite likely that financial success or failure is only determined by math ability in a small percentage of cases and even in these cases it is heavily influenced by the presence or absence of other traits.",2786,5,1
2788,"This also means if an organism had multiple good traits and its brother had multiple bad traits, the first would be even more likely to have offspring than if it were just one trait. This would also mean when the second dies, more than one bad trait becomes less likely to reproduce.",2782,5,-1
2789,"The overwhelming majority of possible gene mutations would offer no benefit, some of which would be deleterious and the vast majority of which would be nearly neutral. This makes it incredibly hard for random mutations to offer benefit.",2777,5,1
2790,"This is one of the reasons why we evolved sexual reproduction [805], which produces more variation between generations and in a less deleterious fashion than mere random mutations.",2789,5,-1
2791,"That just means evolution would take a long time to offer benefit, which it does.",2789,5,-1
2792,"Evolution is about the chance that a gene gets passed on. The chance means that if a species had a population of ten, had a 1/4 chance of surviving to adulthood, and had an average of four children, a gene that increased its survival to 1/3 would take an average of three generations before it means only one more offspring would survive to adulthood than usual.",2791,5,1
2793,"Macro evolution faces [806] major challenges as there are numerous examples of mutations having a limit to how far they can go before they become detrimental.",2777,5,1
2794,"Evolution is not for the maximum, it's the bare minimum. Yes, mutations may or may not be detrimental, but once they become beneficial, natural selection then gets to act on it.",2793,5,-1
2795,"The creation story was not meant to be taken literally. It merely delineates the stages in creation.",2757,5,-1
2796,"This is just one interpretation. The fact that there are multiple interpretations is confusing, but the Bible says that God is not the author of confusion [807], so the creation story cannot be true.",2795,5,-1
2797,"Genesis 2:21-22 [808] describes how human beings were created, not what they looked like. Therefore, modern humans may have evolved from the first humans, who may have looked very different.",2757,5,-1
2798,"Humans are scientifically considered a different species to the primate ancestors we have evolved from. To further this argument, humans can trace their evolution back to fish [809]. Genesis 2:21-22 describes the rib being taken from a man, not a male of any other species which we may have evolved from.",2797,5,-1
2799,"Genesis [810] describes man being created from dust. Dust is silicate; humans are carbon. It does not follow that man is made of dust.",2797,5,-1
2800,"Dust can also refer to mud, which can contain carbon [811].",2799,5,-1
2801,"Genesis 1 [812] describes humans being made in God's image. Phylogenetically speaking, the first human that is our direct ancestor is Homo-erectus [813]. By the above logic, God would have a flat face, pronounced brow ridge, dark skin and an upturned nose. None of these features are depicted in Christian representation of God.",2797,5,-1
2802,"The findings of Charles Darwin on evolution of species are heavily supported [814] and widely accepted by modern scientists.",2757,5,1
2803,"Skeletal remains of species from the homo genus eg. Homo Erectus [815] provide evidence of life forms which pre-date the oldest known skeletal remains of a human (Homo Sapien) [816].",2757,5,1
2804,"The belief in the ability to scientifically describe everything, including miracle of birth or human soul, is again only a belief. Moreover, there are many areas of spirituality and other related topics, which science does not even try to approach. Most humans tend to manufacture arguments to fit their beliefs. It works the same for priests as scientists alike.",2757,5,-1
2805,"The existence of Creation (The Planet, Sun, Moon, Stars, Oceans, Trees, Animal and ourselves), point to the existence of a creator.Infinitely complex beings and Systems cannot be the result of random processes, adding a large amount of time is still not plausible as an intelligent force need to be actively creating and sustaining things together (ex:Throw a needle 🪡 and thread 🧵 and wait for a 🧥coat to make itself).",2428,5,1
2806,"A seed can grow into a plant without the intervention of anything with a brain, so the idea that an intelligent force needs to actively create and sustain things is obviously wrong even before natural selection enters the picture.",2805,5,-1
2807,"An existence which creates a vast space and some random species, make them fight each other. It is as foolish as it sound.",2428,5,-1
2808,"The existence of a complex system cannot be justified by referring to the existence of a significantly more complex being. This raises the question of the origin of the creator which is an infinite regress.",2428,5,-1
2809,"The probability of a complex creator is much lower than the probability of a life-permitting universe with no creator.",2808,5,1
2810,"Complexity does not necessarily reduce the chance of something simply existing without a creator. Informed theists argue that the universe was created not simply because it is complex, but for more specific reasons.",2809,5,-1
2811,"The arguments related to the Ultimate Boeing 747 Gambit [817] provides some insight into why a complex creator is less likely than no creator.",2809,5,1
2812,"Many religions consider God to be omniscient,  omnipotent and omnipresent. Each of these qualities requires the God to be at least as much and possibly significantly more complex than the universe which is predicted, controlled or embodied by God.",2808,5,1
2813,"God as classically defined is perfectly simple. Knowledge, power and location do not require complexity if they are absolute and unchanging. God is not relative to the universe.",2812,5,-1
2814,"A hypothesis about (eg.) ""a mind containing X amount of knowledge, which is magically perfectly simple"" is necessarily more complex than a hypothesis about ""a mind containing X amount of knowledge"", so defining God as perfectly simple is only a further complication for all relevant purposes.",2813,5,-1
2815,"If one suggests that complex things need a creator, they need to explain why the creator doesn't need a creator; otherwise, they have created an infinite loop.",2808,5,1
2816,"All forms of teleological arguments require ""teloi"" (""purposes""). Until its existence is proven, teleological arguments all fail until purpose is shown to exist.",2391,5,-1
2817,"Just like you can't prove or disprove the existence of logic, you can't prove nor disprove the existence of purpose. It's an argument that leads nowhere.",2816,5,-1
2818,"Artificial purposes exist, such as the purpose of an oven is to heat food.",2816,5,-1
2819,"Artificial purposes do prove an agent with intent, but artificial purposes do not assist a teleological argument. Natural purposes are required for teleological arguments.",2818,5,-1
2820,"Teleological arguments infer the intent of a particular agent, the hypothetical creator of the universe. It's unclear how anything more is required for the argument to work.",2819,5,-1
2821,"Natural purposes do not exist. Assuming purpose to a natural thing, such as a rock, a tree, or a planet, assumes a creator to prove a creator.",2816,5,1
2822,"Natural purposes do exist. The heart's purpose is to pump blood throughout the organic system. The blood's purpose is to distribute nutrients (and take waste) to/from the organic system. Without these real purposes, the organic system would cease to function. Thus, teloi (natural and unnatural) exist.",2821,5,-1
2823,"Assuming natural things do not have purpose assumes a lack of a creator to prove a lack of a creator.",2821,5,-1
2824,"This only shows that the assertion of natural purposes is fallacious, but it doesn't follow from that that it is untrue.",2821,5,-1
2825,"Not all teleological arguments assume intrinsic purpose, despite the etymology of the argument's name.",2816,5,-1
2826,"There are many forms of teleology, including notions like purpose and meaning but also directedness, about-ness, representation, intentionality, function, final causality, and tendency, each of which may be utilized in independent and mutually reinforcing teleological arguments.",2825,5,1
2827,"This cycles back to the original thesis of proof for God's existence and does not reach an end in itself.",2816,5,-1
2828,"Belief in purpose is properly basic, as it is part of human experience. To defeat it, is has to be shown to be faulty or illusory, rather than assumed to be. The burden of proof is on the person trying to disprove the validity of a (nearly) universal intuition.",2816,5,-1
2829,"If the universe has no meaning, it would be impossible for humans to figure that out. Similarly, if light did not exist in the universe (and therefore creatures with no eyes), nobody would know if it were dark. Darkness would mean nothing. [C.S. Lewis [818]]",2828,5,1
2830,"Physicists in a universe whose physics worked very differently and did not include light could hypothesise about universes that did and confirm that their universe was dark.",2829,5,-1
